FL_DATE,UNIQUE_CARRIER,AIRLINE_ID,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,DISTANCE,DEP_AIRPORT_LAT,DEP_AIRPORT_LON,DEP_AIRPORT_TZOFFSET,ARR_AIRPORT_LAT,ARR_AIRPORT_LON,ARR_AIRPORT_TZOFFSET,EVENT,NOTIFY_TIME
2015-02-11,DL,19790,DL,2482,13851,1385103,33851,OKC,10397,1039705,30397,ATL,2015-02-11 18:30:00 UTC,2015-02-11 18:21:00 UTC,-9.0,14.0,2015-02-11 18:35:00 UTC,,,2015-02-11 20:29:00 UTC,,,0.00,,,761.0,35.39305556,-97.60083333,-21600.0,33.63666667,-84.42777778,-18000.0,wheelsoff,2015-02-11 18:35:00 UTC
2015-02-11,DL,19790,DL,2482,13851,1385103,33851,OKC,10397,1039705,30397,ATL,2015-02-11 18:30:00 UTC,2015-02-11 18:21:00 UTC,-9.0,14.0,2015-02-11 18:35:00 UTC,2015-02-11 20:04:00 UTC,8.0,2015-02-11 20:29:00 UTC,2015-02-11 20:12:00 UTC,-17.0,0.00,,0.00,761.0,35.39305556,-97.60083333,-21600.0,33.63666667,-84.42777778,-18000.0,arrived,2015-02-11 20:12:00 UTC
2015-02-11,DL,19790,DL,2483,13851,1385103,33851,OKC,10397,1039705,30397,ATL,2015-02-12 00:05:00 UTC,2015-02-12 00:01:00 UTC,-4.0,,,,,2015-02-12 02:04:00 UTC,,,0.00,,,761.0,35.39305556,-97.60083333,-21600.0,33.63666667,-84.42777778,-18000.0,departed,2015-02-12 00:01:00 UTC
2015-02-11,DL,19790,DL,2483,13851,1385103,33851,OKC,10397,1039705,30397,ATL,2015-02-12 00:05:00 UTC,2015-02-12 00:01:00 UTC,-4.0,13.0,2015-02-12 00:14:00 UTC,,,2015-02-12 02:04:00 UTC,,,0.00,,,761.0,35.39305556,-97.60083333,-21600.0,33.63666667,-84.42777778,-18000.0,wheelsoff,2015-02-12 00:14:00 UTC
2015-02-11,DL,19790,DL,2483,13851,1385103,33851,OKC,10397,1039705,30397,ATL,2015-02-12 00:05:00 UTC,2015-02-12 00:01:00 UTC,-4.0,13.0,2015-02-12 00:14:00 UTC,2015-02-12 01:47:00 UTC,24.0,2015-02-12 02:04:00 UTC,2015-02-12 02:11:00 UTC,7.0,0.00,,0.00,761.0,35.39305556,-97.60083333,-21600.0,33.63666667,-84.42777778,-18000.0,arrived,2015-02-12 02:11:00 UTC
2015-02-11,DL,19790,DL,1540,13851,1385103,33851,OKC,10397,1039705,30397,ATL,2015-02-11 12:00:00 UTC,2015-02-11 11:54:00 UTC,-6.0,,,,,2015-02-11 14:12:00 UTC,,,0.00,,,761.0,35.39305556,-97.60083333,-21600.0,33.63666667,-84.42777778,-18000.0,departed,2015-02-11 11:54:00 UTC
2015-02-11,DL,19790,DL,1540,13851,1385103,33851,OKC,10397,1039705,30397,ATL,2015-02-11 12:00:00 UTC,2015-02-11 11:54:00 UTC,-6.0,13.0,2015-02-11 12:07:00 UTC,,,2015-02-11 14:12:00 UTC,,,0.00,,,761.0,35.39305556,-97.60083333,-21600.0,33.63666667,-84.42777778,-18000.0,wheelsoff,2015-02-11 12:07:00 UTC
2015-02-11,DL,19790,DL,1540,13851,1385103,33851,OKC,10397,1039705,30397,ATL,2015-02-11 12:00:00 UTC,2015-02-11 11:54:00 UTC,-6.0,13.0,2015-02-11 12:07:00 UTC,2015-02-11 13:35:00 UTC,21.0,2015-02-11 14:12:00 UTC,2015-02-11 13:56:00 UTC,-16.0,0.00,,0.00,761.0,35.39305556,-97.60083333,-21600.0,33.63666667,-84.42777778,-18000.0,arrived,2015-02-11 13:56:00 UTC
2015-02-12,DL,19790,DL,2220,13851,1385103,33851,OKC,10397,1039705,30397,ATL,2015-02-12 21:43:00 UTC,2015-02-12 21:38:00 UTC,-5.0,,,,,2015-02-12 23:43:00 UTC,,,0.00,,,761.0,35.39305556,-97.60083333,-21600.0,33.63666667,-84.42777778,-18000.0,departed,2015-02-12 21:38:00 UTC
2015-02-12,DL,19790,DL,2220,13851,1385103,33851,OKC,10397,1039705,30397,ATL,2015-02-12 21:43:00 UTC,2015-02-12 21:38:00 UTC,-5.0,11.0,2015-02-12 21:49:00 UTC,,,2015-02-12 23:43:00 UTC,,,0.00,,,761.0,35.39305556,-97.60083333,-21600.0,33.63666667,-84.42777778,-18000.0,wheelsoff,2015-02-12 21:49:00 UTC
2015-02-12,DL,19790,DL,2220,13851,1385103,33851,OKC,10397,1039705,30397,ATL,2015-02-12 21:43:00 UTC,2015-02-12 21:38:00 UTC,-5.0,11.0,2015-02-12 21:49:00 UTC,2015-02-12 23:24:00 UTC,12.0,2015-02-12 23:43:00 UTC,2015-02-12 23:36:00 UTC,-7.0,0.00,,0.00,761.0,35.39305556,-97.60083333,-21600.0,33.63666667,-84.42777778,-18000.0,arrived,2015-02-12 23:36:00 UTC
2015-02-12,DL,19790,DL,2482,13851,1385103,33851,OKC,10397,1039705,30397,ATL,2015-02-12 18:30:00 UTC,2015-02-12 18:28:00 UTC,-2.0,,,,,2015-02-12 20:29:00 UTC,,,0.00,,,761.0,35.39305556,-97.60083333,-21600.0,33.63666667,-84.42777778,-18000.0,departed,2015-02-12 18:28:00 UTC
2015-02-12,DL,19790,DL,2482,13851,1385103,33851,OKC,10397,1039705,30397,ATL,2015-02-12 18:30:00 UTC,2015-02-12 18:28:00 UTC,-2.0,9.0,2015-02-12 18:37:00 UTC,,,2015-02-12 20:29:00 UTC,,,0.00,,,761.0,35.39305556,-97.60083333,-21600.0,33.63666667,-84.42777778,-18000.0,wheelsoff,2015-02-12 18:37:00 UTC
2015-02-12,DL,19790,DL,2482,13851,1385103,33851,OKC,10397,1039705,30397,ATL,2015-02-12 18:30:00 UTC,2015-02-12 18:28:00 UTC,-2.0,9.0,2015-02-12 18:37:00 UTC,2015-02-12 20:13:00 UTC,14.0,2015-02-12 20:29:00 UTC,2015-02-12 20:27:00 UTC,-2.0,0.00,,0.00,761.0,35.39305556,-97.60083333,-21600.0,33.63666667,-84.42777778,-18000.0,arrived,2015-02-12 20:27:00 UTC
2015-02-12,DL,19790,DL,2483,13851,1385103,33851,OKC,10397,1039705,30397,ATL,2015-02-13 00:05:00 UTC,2015-02-12 23:59:00 UTC,-6.0,,,,,2015-02-13 02:04:00 UTC,,,0.00,,,761.0,35.39305556,-97.60083333,-21600.0,33.63666667,-84.42777778,-18000.0,departed,2015-02-12 23:59:00 UTC
2015-02-12,DL,19790,DL,2483,13851,1385103,33851,OKC,10397,1039705,30397,ATL,2015-02-13 00:05:00 UTC,2015-02-12 23:59:00 UTC,-6.0,13.0,2015-02-13 00:12:00 UTC,,,2015-02-13 02:04:00 UTC,,,0.00,,,761.0,35.39305556,-97.60083333,-21600.0,33.63666667,-84.42777778,-18000.0,wheelsoff,2015-02-13 00:12:00 UTC
2015-02-12,DL,19790,DL,2483,13851,1385103,33851,OKC,10397,1039705,30397,ATL,2015-02-13 00:05:00 UTC,2015-02-12 23:59:00 UTC,-6.0,13.0,2015-02-13 00:12:00 UTC,2015-02-13 01:49:00 UTC,29.0,2015-02-13 02:04:00 UTC,2015-02-13 02:18:00 UTC,14.0,0.00,,0.00,761.0,35.39305556,-97.60083333,-21600.0,33.63666667,-84.42777778,-18000.0,arrived,2015-02-13 02:18:00 UTC
2015-02-12,DL,19790,DL,1540,13851,1385103,33851,OKC,10397,1039705,30397,ATL,2015-02-12 12:00:00 UTC,2015-02-12 11:53:00 UTC,-7.0,,,,,2015-02-12 14:12:00 UTC,,,0.00,,,761.0,35.39305556,-97.60083333,-21600.0,33.63666667,-84.42777778,-18000.0,departed,2015-02-12 11:53:00 UTC
2015-02-12,DL,19790,DL,1540,13851,1385103,33851,OKC,10397,1039705,30397,ATL,2015-02-12 12:00:00 UTC,2015-02-12 11:53:00 UTC,-7.0,12.0,2015-02-12 12:05:00 UTC,,,2015-02-12 14:12:00 UTC,,,0.00,,,761.0,35.39305556,-97.60083333,-21600.0,33.63666667,-84.42777778,-18000.0,wheelsoff,2015-02-12 12:05:00 UTC
2015-02-12,DL,19790,DL,1540,13851,1385103,33851,OKC,10397,1039705,30397,ATL,2015-02-12 12:00:00 UTC,2015-02-12 11:53:00 UTC,-7.0,12.0,2015-02-12 12:05:00 UTC,2015-02-12 13:46:00 UTC,10.0,2015-02-12 14:12:00 UTC,2015-02-12 13:56:00 UTC,-16.0,0.00,,0.00,761.0,35.39305556,-97.60083333,-21600.0,33.63666667,-84.42777778,-18000.0,arrived,2015-02-12 13:56:00 UTC
2015-02-09,WN,19393,WN,1437,13851,1385103,33851,OKC,10821,1082103,30852,BWI,2015-02-09 15:30:00 UTC,2015-02-09 16:29:00 UTC,59.0,,,,,2015-02-09 18:15:00 UTC,,,0.00,,,1180.0,35.39305556,-97.60083333,-21600.0,39.17527778,-76.66833333,-18000.0,departed,2015-02-09 16:29:00 UTC
2015-02-09,WN,19393,WN,1437,13851,1385103,33851,OKC,10821,1082103,30852,BWI,2015-02-09 15:30:00 UTC,2015-02-09 16:29:00 UTC,59.0,10.0,2015-02-09 16:39:00 UTC,,,2015-02-09 18:15:00 UTC,,,0.00,,,1180.0,35.39305556,-97.60083333,-21600.0,39.17527778,-76.66833333,-18000.0,wheelsoff,2015-02-09 16:39:00 UTC
2015-02-09,WN,19393,WN,1437,13851,1385103,33851,OKC,10821,1082103,30852,BWI,2015-02-09 15:30:00 UTC,2015-02-09 16:29:00 UTC,59.0,10.0,2015-02-09 16:39:00 UTC,2015-02-09 19:06:00 UTC,7.0,2015-02-09 18:15:00 UTC,2015-02-09 19:13:00 UTC,58.0,0.00,,0.00,1180.0,35.39305556,-97.60083333,-21600.0,39.17527778,-76.66833333,-18000.0,arrived,2015-02-09 19:13:00 UTC
2015-02-10,WN,19393,WN,1437,13851,1385103,33851,OKC,10821,1082103,30852,BWI,2015-02-10 15:30:00 UTC,2015-02-10 15:24:00 UTC,-6.0,,,,,2015-02-10 18:15:00 UTC,,,0.00,,,1180.0,35.39305556,-97.60083333,-21600.0,39.17527778,-76.66833333,-18000.0,departed,2015-02-10 15:24:00 UTC
2015-02-10,WN,19393,WN,1437,13851,1385103,33851,OKC,10821,1082103,30852,BWI,2015-02-10 15:30:00 UTC,2015-02-10 15:24:00 UTC,-6.0,8.0,2015-02-10 15:32:00 UTC,,,2015-02-10 18:15:00 UTC,,,0.00,,,1180.0,35.39305556,-97.60083333,-21600.0,39.17527778,-76.66833333,-18000.0,wheelsoff,2015-02-10 15:32:00 UTC
2015-02-10,WN,19393,WN,1437,13851,1385103,33851,OKC,10821,1082103,30852,BWI,2015-02-10 15:30:00 UTC,2015-02-10 15:24:00 UTC,-6.0,8.0,2015-02-10 15:32:00 UTC,2015-02-10 17:59:00 UTC,4.0,2015-02-10 18:15:00 UTC,2015-02-10 18:03:00 UTC,-12.0,0.00,,0.00,1180.0,35.39305556,-97.60083333,-21600.0,39.17527778,-76.66833333,-18000.0,arrived,2015-02-10 18:03:00 UTC
2015-02-11,WN,19393,WN,1437,13851,1385103,33851,OKC,10821,1082103,30852,BWI,2015-02-11 15:30:00 UTC,2015-02-11 15:24:00 UTC,-6.0,,,,,2015-02-11 18:15:00 UTC,,,0.00,,,1180.0,35.39305556,-97.60083333,-21600.0,39.17527778,-76.66833333,-18000.0,departed,2015-02-11 15:24:00 UTC
2015-02-11,WN,19393,WN,1437,13851,1385103,33851,OKC,10821,1082103,30852,BWI,2015-02-11 15:30:00 UTC,2015-02-11 15:24:00 UTC,-6.0,10.0,2015-02-11 15:34:00 UTC,,,2015-02-11 18:15:00 UTC,,,0.00,,,1180.0,35.39305556,-97.60083333,-21600.0,39.17527778,-76.66833333,-18000.0,wheelsoff,2015-02-11 15:34:00 UTC
2015-02-11,WN,19393,WN,1437,13851,1385103,33851,OKC,10821,1082103,30852,BWI,2015-02-11 15:30:00 UTC,2015-02-11 15:24:00 UTC,-6.0,10.0,2015-02-11 15:34:00 UTC,2015-02-11 17:51:00 UTC,8.0,2015-02-11 18:15:00 UTC,2015-02-11 17:59:00 UTC,-16.0,0.00,,0.00,1180.0,35.39305556,-97.60083333,-21600.0,39.17527778,-76.66833333,-18000.0,arrived,2015-02-11 17:59:00 UTC
2015-02-09,WN,19393,WN,840,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-10 00:00:00 UTC,2015-02-10 00:58:00 UTC,58.0,,,,,2015-02-11 00:55:00 UTC,,,0.00,,,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,departed,2015-02-10 00:58:00 UTC
2015-02-09,WN,19393,WN,840,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-10 00:00:00 UTC,2015-02-10 00:58:00 UTC,58.0,10.0,2015-02-10 01:08:00 UTC,,,2015-02-11 00:55:00 UTC,,,0.00,,,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,wheelsoff,2015-02-10 01:08:00 UTC
2015-02-09,WN,19393,WN,840,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-10 00:00:00 UTC,2015-02-10 00:58:00 UTC,58.0,10.0,2015-02-10 01:08:00 UTC,2015-02-10 01:41:00 UTC,4.0,2015-02-11 00:55:00 UTC,2015-02-10 01:45:00 UTC,50.0,0.00,,0.00,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,arrived,2015-02-10 01:45:00 UTC
2015-02-09,WN,19393,WN,880,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-09 12:30:00 UTC,2015-02-09 12:29:00 UTC,-1.0,,,,,2015-02-09 13:35:00 UTC,,,0.00,,,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,departed,2015-02-09 12:29:00 UTC
2015-02-09,WN,19393,WN,880,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-09 12:30:00 UTC,2015-02-09 12:29:00 UTC,-1.0,10.0,2015-02-09 12:39:00 UTC,,,2015-02-09 13:35:00 UTC,,,0.00,,,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,wheelsoff,2015-02-09 12:39:00 UTC
2015-02-09,WN,19393,WN,880,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-09 12:30:00 UTC,2015-02-09 12:29:00 UTC,-1.0,10.0,2015-02-09 12:39:00 UTC,2015-02-09 13:14:00 UTC,3.0,2015-02-09 13:35:00 UTC,2015-02-09 13:17:00 UTC,-18.0,0.00,,0.00,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,arrived,2015-02-09 13:17:00 UTC
2015-02-09,WN,19393,WN,1982,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-09 19:45:00 UTC,2015-02-09 19:38:00 UTC,-7.0,,,,,2015-02-09 20:40:00 UTC,,,0.00,,,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,departed,2015-02-09 19:38:00 UTC
2015-02-09,WN,19393,WN,1982,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-09 19:45:00 UTC,2015-02-09 19:38:00 UTC,-7.0,9.0,2015-02-09 19:47:00 UTC,,,2015-02-09 20:40:00 UTC,,,0.00,,,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,wheelsoff,2015-02-09 19:47:00 UTC
2015-02-09,WN,19393,WN,1982,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-09 19:45:00 UTC,2015-02-09 19:38:00 UTC,-7.0,9.0,2015-02-09 19:47:00 UTC,2015-02-09 20:21:00 UTC,5.0,2015-02-09 20:40:00 UTC,2015-02-09 20:26:00 UTC,-14.0,0.00,,0.00,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,arrived,2015-02-09 20:26:00 UTC
2015-02-10,WN,19393,WN,840,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-11 00:00:00 UTC,2015-02-10 23:59:00 UTC,-1.0,,,,,2015-02-11 00:55:00 UTC,,,0.00,,,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,departed,2015-02-10 23:59:00 UTC
2015-02-10,WN,19393,WN,840,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-11 00:00:00 UTC,2015-02-10 23:59:00 UTC,-1.0,8.0,2015-02-11 00:07:00 UTC,,,2015-02-11 00:55:00 UTC,,,0.00,,,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,wheelsoff,2015-02-11 00:07:00 UTC
2015-02-10,WN,19393,WN,840,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-11 00:00:00 UTC,2015-02-10 23:59:00 UTC,-1.0,8.0,2015-02-11 00:07:00 UTC,2015-02-11 00:45:00 UTC,5.0,2015-02-11 00:55:00 UTC,2015-02-11 00:50:00 UTC,-5.0,0.00,,0.00,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,arrived,2015-02-11 00:50:00 UTC
2015-02-10,WN,19393,WN,880,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-10 12:30:00 UTC,2015-02-10 12:27:00 UTC,-3.0,,,,,2015-02-10 13:35:00 UTC,,,0.00,,,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,departed,2015-02-10 12:27:00 UTC
2015-02-10,WN,19393,WN,880,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-10 12:30:00 UTC,2015-02-10 12:27:00 UTC,-3.0,9.0,2015-02-10 12:36:00 UTC,,,2015-02-10 13:35:00 UTC,,,0.00,,,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,wheelsoff,2015-02-10 12:36:00 UTC
2015-02-10,WN,19393,WN,880,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-10 12:30:00 UTC,2015-02-10 12:27:00 UTC,-3.0,9.0,2015-02-10 12:36:00 UTC,2015-02-10 13:09:00 UTC,5.0,2015-02-10 13:35:00 UTC,2015-02-10 13:14:00 UTC,-21.0,0.00,,0.00,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,arrived,2015-02-10 13:14:00 UTC
2015-02-10,WN,19393,WN,1982,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-10 19:45:00 UTC,2015-02-10 19:39:00 UTC,-6.0,,,,,2015-02-10 20:40:00 UTC,,,0.00,,,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,departed,2015-02-10 19:39:00 UTC
2015-02-10,WN,19393,WN,1982,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-10 19:45:00 UTC,2015-02-10 19:39:00 UTC,-6.0,8.0,2015-02-10 19:47:00 UTC,,,2015-02-10 20:40:00 UTC,,,0.00,,,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,wheelsoff,2015-02-10 19:47:00 UTC
2015-02-10,WN,19393,WN,1982,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-10 19:45:00 UTC,2015-02-10 19:39:00 UTC,-6.0,8.0,2015-02-10 19:47:00 UTC,2015-02-10 20:21:00 UTC,4.0,2015-02-10 20:40:00 UTC,2015-02-10 20:25:00 UTC,-15.0,0.00,,0.00,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,arrived,2015-02-10 20:25:00 UTC
2015-02-11,WN,19393,WN,840,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-12 00:00:00 UTC,2015-02-12 00:08:00 UTC,8.0,,,,,2015-02-12 00:55:00 UTC,,,0.00,,,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,departed,2015-02-12 00:08:00 UTC
2015-02-11,WN,19393,WN,840,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-12 00:00:00 UTC,2015-02-12 00:08:00 UTC,8.0,12.0,2015-02-12 00:20:00 UTC,,,2015-02-12 00:55:00 UTC,,,0.00,,,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,wheelsoff,2015-02-12 00:20:00 UTC
2015-02-11,WN,19393,WN,840,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-12 00:00:00 UTC,2015-02-12 00:08:00 UTC,8.0,12.0,2015-02-12 00:20:00 UTC,2015-02-12 00:59:00 UTC,6.0,2015-02-12 00:55:00 UTC,2015-02-12 01:05:00 UTC,10.0,0.00,,0.00,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,arrived,2015-02-12 01:05:00 UTC
2015-02-11,WN,19393,WN,880,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-11 12:30:00 UTC,2015-02-11 12:24:00 UTC,-6.0,,,,,2015-02-11 13:35:00 UTC,,,0.00,,,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,departed,2015-02-11 12:24:00 UTC
2015-02-11,WN,19393,WN,880,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-11 12:30:00 UTC,2015-02-11 12:24:00 UTC,-6.0,9.0,2015-02-11 12:33:00 UTC,,,2015-02-11 13:35:00 UTC,,,0.00,,,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,wheelsoff,2015-02-11 12:33:00 UTC
2015-02-11,WN,19393,WN,880,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-11 12:30:00 UTC,2015-02-11 12:24:00 UTC,-6.0,9.0,2015-02-11 12:33:00 UTC,2015-02-11 13:10:00 UTC,4.0,2015-02-11 13:35:00 UTC,2015-02-11 13:14:00 UTC,-21.0,0.00,,0.00,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,arrived,2015-02-11 13:14:00 UTC
2015-02-11,WN,19393,WN,1982,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-11 19:45:00 UTC,2015-02-11 20:06:00 UTC,21.0,,,,,2015-02-11 20:40:00 UTC,,,0.00,,,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,departed,2015-02-11 20:06:00 UTC
2015-02-11,WN,19393,WN,1982,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-11 19:45:00 UTC,2015-02-11 20:06:00 UTC,21.0,9.0,2015-02-11 20:15:00 UTC,,,2015-02-11 20:40:00 UTC,,,0.00,,,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,wheelsoff,2015-02-11 20:15:00 UTC
2015-02-11,WN,19393,WN,1982,13851,1385103,33851,OKC,11259,1125903,30194,DAL,2015-02-11 19:45:00 UTC,2015-02-11 20:06:00 UTC,21.0,9.0,2015-02-11 20:15:00 UTC,2015-02-11 20:54:00 UTC,4.0,2015-02-11 20:40:00 UTC,2015-02-11 20:58:00 UTC,18.0,0.00,,0.00,181.0,35.39305556,-97.60083333,-21600.0,32.84722222,-96.85166667,-21600.0,arrived,2015-02-11 20:58:00 UTC
2015-02-08,EV,20366,EV,6137,13851,1385103,33851,OKC,11292,1129202,30325,DEN,2015-02-08 15:37:00 UTC,2015-02-08 15:27:00 UTC,-10.0,,,,,2015-02-08 17:28:00 UTC,,,0.00,,,495.0,35.39305556,-97.60083333,-21600.0,39.86166667,-104.67305556,-25200.0,departed,2015-02-08 15:27:00 UTC
2015-02-08,EV,20366,EV,6137,13851,1385103,33851,OKC,11292,1129202,30325,DEN,2015-02-08 15:37:00 UTC,2015-02-08 15:27:00 UTC,-10.0,16.0,2015-02-08 15:43:00 UTC,,,2015-02-08 17:28:00 UTC,,,0.00,,,495.0,35.39305556,-97.60083333,-21600.0,39.86166667,-104.67305556,-25200.0,wheelsoff,2015-02-08 15:43:00 UTC
2015-02-08,EV,20366,EV,6137,13851,1385103,33851,OKC,11292,1129202,30325,DEN,2015-02-08 15:37:00 UTC,2015-02-08 15:27:00 UTC,-10.0,16.0,2015-02-08 15:43:00 UTC,2015-02-08 17:14:00 UTC,19.0,2015-02-08 17:28:00 UTC,2015-02-08 17:33:00 UTC,5.0,0.00,,0.00,495.0,35.39305556,-97.60083333,-21600.0,39.86166667,-104.67305556,-25200.0,arrived,2015-02-08 17:33:00 UTC
2015-02-08,F9,20436,F9,187,13851,1385103,33851,OKC,11292,1129202,30325,DEN,2015-02-09 01:41:00 UTC,2015-02-09 01:20:00 UTC,-21.0,,,,,2015-02-09 03:19:00 UTC,,,0.00,,,495.0,35.39305556,-97.60083333,-21600.0,39.86166667,-104.67305556,-25200.0,departed,2015-02-09 01:20:00 UTC
2015-02-08,F9,20436,F9,187,13851,1385103,33851,OKC,11292,1129202,30325,DEN,2015-02-09 01:41:00 UTC,2015-02-09 01:20:00 UTC,-21.0,10.0,2015-02-09 01:30:00 UTC,,,2015-02-09 03:19:00 UTC,,,0.00,,,495.0,35.39305556,-97.60083333,-21600.0,39.86166667,-104.67305556,-25200.0,wheelsoff,2015-02-09 01:30:00 UTC
2015-02-08,F9,20436,F9,187,13851,1385103,33851,OKC,11292,1129202,30325,DEN,2015-02-09 01:41:00 UTC,2015-02-09 01:20:00 UTC,-21.0,10.0,2015-02-09 01:30:00 UTC,2015-02-09 02:50:00 UTC,7.0,2015-02-09 03:19:00 UTC,2015-02-09 02:57:00 UTC,-22.0,0.00,,0.00,495.0,35.39305556,-97.60083333,-21600.0,39.86166667,-104.67305556,-25200.0,arrived,2015-02-09 02:57:00 UTC
2015-02-09,WN,19393,WN,134,13851,1385103,33851,OKC,11292,1129202,30325,DEN,2015-02-09 18:25:00 UTC,2015-02-09 18:15:00 UTC,-10.0,,,,,2015-02-09 20:05:00 UTC,,,0.00,,,495.0,35.39305556,-97.60083333,-21600.0,39.86166667,-104.67305556,-25200.0,departed,2015-02-09 18:15:00 UTC
2015-02-09,WN,19393,WN,134,13851,1385103,33851,OKC,11292,1129202,30325,DEN,2015-02-09 18:25:00 UTC,2015-02-09 18:15:00 UTC,-10.0,14.0,2015-02-09 18:29:00 UTC,,,2015-02-09 20:05:00 UTC,,,0.00,,,495.0,35.39305556,-97.60083333,-21600.0,39.86166667,-104.67305556,-25200.0,wheelsoff,2015-02-09 18:29:00 UTC
2015-02-09,WN,19393,WN,134,13851,1385103,33851,OKC,11292,1129202,30325,DEN,2015-02-09 18:25:00 UTC,2015-02-09 18:15:00 UTC,-10.0,14.0,2015-02-09 18:29:00 UTC,2015-02-09 19:49:00 UTC,6.0,2015-02-09 20:05:00 UTC,2015-02-09 19:55:00 UTC,-10.0,0.00,,0.00,495.0,35.39305556,-97.60083333,-21600.0,39.86166667,-104.67305556,-25200.0,arrived,2015-02-09 19:55:00 UTC
2015-02-09,WN,19393,WN,1270,13851,1385103,33851,OKC,11292,1129202,30325,DEN,2015-02-09 12:15:00 UTC,2015-02-09 12:14:00 UTC,-1.0,,,,,2015-02-09 14:05:00 UTC,,,0.00,,,495.0,35.39305556,-97.60083333,-21600.0,39.86166667,-104.67305556,-25200.0,departed,2015-02-09 12:14:00 UTC
